Date,Company,Ticker Symbol,Currency,Open,High,Low,Close,Adj Close,Volume
2005-06-01,Sony Interactive Entertainment,SONY,JPY,7.432000160217285,7.526000022888184,6.875999927520752,6.888000011444092,4.296584129333496,87476500
2005-07-01,Sony Interactive Entertainment,SONY,JPY,6.927999973297119,7.165999889373779,6.47599983215332,6.501999855041504,4.055804252624512,77465000
2005-08-01,Sony Interactive Entertainment,SONY,JPY,6.53000020980835,6.918000221252441,6.513999938964844,6.723999977111816,4.194283962249756,64027500
2005-09-01,Sony Interactive Entertainment,SONY,JPY,6.703999996185303,7.3480000495910645,6.599999904632568,6.638000011444092,4.140637397766113,78716500
2005-10-01,Sony Interactive Entertainment,SONY,JPY,6.616000175476074,6.926000118255615,6.360000133514404,6.559999942779541,4.161484718322754,58607000
2005-11-01,Sony Interactive Entertainment,SONY,JPY,6.581999778747559,7.492000102996826,6.489999771118164,7.4019999504089355,4.695627212524414,60590500
2005-12-01,Sony Interactive Entertainment,SONY,JPY,7.435999870300293,8.260000228881836,7.239999771118164,8.15999984741211,5.176482200622559,74361500
2006-01-01,Sony Interactive Entertainment,SONY,JPY,8.25,10.232000350952148,8.180000305175781,9.779999732971191,6.204165458679199,168617500
2006-02-01,Sony Interactive Entertainment,SONY,JPY,9.510000228881836,9.989999771118164,9.11400032043457,9.37600040435791,5.947880268096924,87482500
2006-03-01,Sony Interactive Entertainment,SONY,JPY,9.399999618530273,9.60200023651123,8.878000259399414,9.21399974822998,5.845112323760986,88713000
2006-04-01,Sony Interactive Entertainment,SONY,JPY,9.390000343322754,10.458000183105469,9.140000343322754,9.788000106811523,6.224141597747803,55812000
2006-05-01,Sony Interactive Entertainment,SONY,JPY,9.720000267028809,10.175999641418457,8.949999809265137,9.034000396728516,5.7446746826171875,62377500
2006-06-01,Sony Interactive Entertainment,SONY,JPY,8.781999588012695,9.380000114440918,8.133999824523926,8.807999610900879,5.6009626388549805,91073000
2006-07-01,Sony Interactive Entertainment,SONY,JPY,8.758000373840332,9.279999732971191,7.860000133514404,9.197999954223633,5.848962306976318,74043500
2006-08-01,Sony Interactive Entertainment,SONY,JPY,9.039999961853027,9.234000205993652,8.45199966430664,8.682000160217285,5.520840644836426,76201000
2006-09-01,Sony Interactive Entertainment,SONY,JPY,8.699999809265137,8.817999839782715,8.053999900817871,8.071999549865723,5.132944107055664,66351500
2006-10-01,Sony Interactive Entertainment,SONY,JPY,7.973999977111816,8.473999977111816,7.447999954223633,8.196000099182129,5.225412368774414,190528000
2006-11-01,Sony Interactive Entertainment,SONY,JPY,8.279999732971191,8.279999732971191,7.699999809265137,7.881999969482422,5.025219917297363,132560000
2006-12-01,Sony Interactive Entertainment,SONY,JPY,7.946000099182129,8.755999565124512,7.854000091552734,8.565999984741211,5.461308002471924,98152000
2007-01-01,Sony Interactive Entertainment,SONY,JPY,8.579999923706055,9.60200023651123,8.545999526977539,9.265999794006348,5.907597541809082,168689500
2007-02-01,Sony Interactive Entertainment,SONY,JPY,9.428000450134277,10.668000221252441,9.425999641418457,10.345999717712402,6.596158981323242,128733500
2007-03-01,Sony Interactive Entertainment,SONY,JPY,10.319999694824219,10.64799976348877,9.656000137329102,10.097999572753906,6.43804407119751,128043000
2007-04-01,Sony Interactive Entertainment,SONY,JPY,10.053999900817871,11.107999801635742,9.954000473022461,10.652000427246094,6.861372470855713,86391000
2007-05-01,Sony Interactive Entertainment,SONY,JPY,10.588000297546387,11.968000411987305,10.501999855041504,11.539999961853027,7.433369159698486,82590500
2007-06-01,Sony Interactive Entertainment,SONY,JPY,11.4399995803833,11.465999603271484,10.088000297546387,10.27400016784668,6.617886066436768,90074000
2007-07-01,Sony Interactive Entertainment,SONY,JPY,10.520000457763672,10.824000358581543,10.064000129699707,10.54800033569336,6.794381618499756,94082000
2007-08-01,Sony Interactive Entertainment,SONY,JPY,10.368000030517578,10.484000205993652,8.772000312805176,9.555999755859375,6.155395030975342,139830000
2007-09-01,Sony Interactive Entertainment,SONY,JPY,9.670000076293945,9.979999542236328,9.107999801635742,9.612000465393066,6.191467761993408,78629000
2007-10-01,Sony Interactive Entertainment,SONY,JPY,9.640000343322754,10.255999565124512,8.913999557495117,9.892000198364258,6.451131343841553,108874500
2007-11-01,Sony Interactive Entertainment,SONY,JPY,10.039999961853027,11.112000465393066,9.295999526977539,10.793999671936035,7.039377689361572,101608500
2007-12-01,Sony Interactive Entertainment,SONY,JPY,10.880000114440918,11.350000381469727,10.522000312805176,10.859999656677246,7.082418918609619,80701000
2008-01-01,Sony Interactive Entertainment,SONY,JPY,10.859999656677246,11.437999725341797,9.105999946594238,9.5,6.195486545562744,166912500
2008-02-01,Sony Interactive Entertainment,SONY,JPY,9.11400032043457,10.0,8.545999526977539,9.442000389099121,6.157660961151123,136625500
2008-03-01,Sony Interactive Entertainment,SONY,JPY,9.295999526977539,9.496000289916992,7.98199987411499,8.013999938964844,5.226382255554199,117068000
2008-04-01,Sony Interactive Entertainment,SONY,JPY,8.21399974822998,9.277999877929688,7.9039998054504395,9.157999992370605,6.056887626647949,91112500
2008-05-01,Sony Interactive Entertainment,SONY,JPY,9.204000473022461,10.161999702453613,8.90999984741211,10.07800006866455,6.665352821350098,86817500
2008-06-01,Sony Interactive Entertainment,SONY,JPY,10.354000091552734,10.472000122070312,8.621999740600586,8.748000144958496,5.785722732543945,105801000
2008-07-01,Sony Interactive Entertainment,SONY,JPY,8.600000381469727,8.729999542236328,7.440000057220459,7.533999919891357,4.982811450958252,109820000
2008-08-01,Sony Interactive Entertainment,SONY,JPY,7.559999942779541,8.029999732971191,7.380000114440918,7.639999866485596,5.052916526794434,62565500
2008-09-01,Sony Interactive Entertainment,SONY,JPY,7.50600004196167,7.703999996185303,5.941999912261963,6.173999786376953,4.083339214324951,113258500
2008-10-01,Sony Interactive Entertainment,SONY,JPY,6.079999923706055,6.127999782562256,3.8239998817443848,4.6479997634887695,3.215786933898926,275882000
2008-11-01,Sony Interactive Entertainment,SONY,JPY,4.673999786376953,5.099999904632568,3.628000020980835,3.875999927520752,2.681668519973755,157270500
2008-12-01,Sony Interactive Entertainment,SONY,JPY,3.813999891281128,4.377999782562256,3.618000030517578,4.374000072479248,3.026216745376587,160793500
2009-01-01,Sony Interactive Entertainment,SONY,JPY,4.360000133514404,4.863999843597412,3.7639999389648438,3.8440001010894775,2.6595284938812256,217191500
2009-02-01,Sony Interactive Entertainment,SONY,JPY,3.8440001010894775,4.228000164031982,3.128000020980835,3.312000036239624,2.291456699371338,193267000
2009-03-01,Sony Interactive Entertainment,SONY,JPY,3.371999979019165,4.593999862670898,3.24399995803833,4.125999927520752,2.8546345233917236,247567000
2009-04-01,Sony Interactive Entertainment,SONY,JPY,4.300000190734863,5.388000011444092,4.254000186920166,5.171999931335449,3.5987908840179443,191758500
2009-05-01,Sony Interactive Entertainment,SONY,JPY,5.202000141143799,5.618000030517578,5.053999900817871,5.245999813079834,3.6502819061279297,135766000
2009-06-01,Sony Interactive Entertainment,SONY,JPY,5.383999824523926,5.644000053405762,5.038000106811523,5.171999931335449,3.5987908840179443,101348500
2009-07-01,Sony Interactive Entertainment,SONY,JPY,5.193999767303467,5.642000198364258,4.71999979019165,5.5920000076293945,3.891035318374634,122579500
2009-08-01,Sony Interactive Entertainment,SONY,JPY,5.650000095367432,5.800000190734863,5.211999893188477,5.3480000495910645,3.721255302429199,91201000
2009-09-01,Sony Interactive Entertainment,SONY,JPY,5.320000171661377,6.03000020980835,5.196000099182129,5.840000152587891,4.063600540161133,98382000
2009-10-01,Sony Interactive Entertainment,SONY,JPY,5.739999771118164,6.164000034332275,5.326000213623047,5.877999782562256,4.194876194000244,134397000
2009-11-01,Sony Interactive Entertainment,SONY,JPY,5.800000190734863,5.9019999504089355,5.25,5.3379998207092285,3.809502363204956,87388000
2009-12-01,Sony Interactive Entertainment,SONY,JPY,5.420000076293945,5.915999889373779,5.3520002365112305,5.800000190734863,4.139212131500244,70454500
2010-01-01,Sony Interactive Entertainment,SONY,JPY,5.9039998054504395,6.998000144958496,5.900000095367432,6.645999908447266,4.742964267730713,100627000
2010-02-01,Sony Interactive Entertainment,SONY,JPY,6.800000190734863,7.118000030517578,6.5879998207092285,6.822000026702881,4.868569374084473,91892500
2010-03-01,Sony Interactive Entertainment,SONY,JPY,6.880000114440918,8.09000015258789,6.880000114440918,7.664000034332275,5.469468593597412,105229500
2010-04-01,Sony Interactive Entertainment,SONY,JPY,7.697999954223633,7.734000205993652,6.831999778747559,6.843999862670898,4.901972770690918,92513500
2010-05-01,Sony Interactive Entertainment,SONY,JPY,6.857999801635742,6.940000057220459,5.96999979019165,6.156000137329102,4.409195423126221,154926000
2010-06-01,Sony Interactive Entertainment,SONY,JPY,6.093999862670898,6.190000057220459,5.315999984741211,5.335999965667725,3.821876287460327,159927000
2010-07-01,Sony Interactive Entertainment,SONY,JPY,5.24399995803833,6.418000221252441,5.170000076293945,6.24399995803833,4.472225666046143,148453000
2010-08-01,Sony Interactive Entertainment,SONY,JPY,6.389999866485596,6.438000202178955,5.572000026702881,5.5980000495910645,4.0095319747924805,93993500
2010-09-01,Sony Interactive Entertainment,SONY,JPY,5.670000076293945,6.326000213623047,5.668000221252441,6.184000015258789,4.4292497634887695,83169500
2010-10-01,Sony Interactive Entertainment,SONY,JPY,6.159999847412109,6.8520002365112305,6.046000003814697,6.76800012588501,4.99746036529541,95029000
2010-11-01,Sony Interactive Entertainment,SONY,JPY,6.585999965667725,7.131999969482422,6.473999977111816,7.0960001945495605,5.239654541015625,96123500
2010-12-01,Sony Interactive Entertainment,SONY,JPY,7.242000102996826,7.375999927520752,7.013999938964844,7.142000198364258,5.273621082305908,68721000
2011-01-01,Sony Interactive Entertainment,SONY,JPY,7.234000205993652,7.297999858856201,6.811999797821045,6.868000030517578,5.0712995529174805,77527500
2011-02-01,Sony Interactive Entertainment,SONY,JPY,6.921999931335449,7.394000053405762,6.8979997634887695,7.368000030517578,5.440497875213623,81765000
2011-03-01,Sony Interactive Entertainment,SONY,JPY,7.343999862670898,7.361999988555908,5.789999961853027,6.366000175476074,4.700625419616699,154794500
2011-04-01,Sony Interactive Entertainment,SONY,JPY,6.363999843597412,6.418000221252441,5.570000171661377,5.6620001792907715,4.311988353729248,124721000
2011-05-01,Sony Interactive Entertainment,SONY,JPY,5.73799991607666,5.820000171661377,5.179999828338623,5.3480000495910645,4.072856903076172,116461000
2011-06-01,Sony Interactive Entertainment,SONY,JPY,5.372000217437744,5.372000217437744,4.8420000076293945,5.2779998779296875,4.019548416137695,112094500
2011-07-01,Sony Interactive Entertainment,SONY,JPY,5.283999919891357,5.464000225067139,4.986000061035156,5.019999980926514,3.823061943054199,84012000
2011-08-01,Sony Interactive Entertainment,SONY,JPY,5.065999984741211,5.111999988555908,4.0279998779296875,4.389999866485596,3.343276262283325,193089500
2011-09-01,Sony Interactive Entertainment,SONY,JPY,4.414000034332275,4.443999767303467,3.677999973297119,3.799999952316284,2.8939521312713623,111017000
2011-10-01,Sony Interactive Entertainment,SONY,JPY,3.76200008392334,4.498000144958496,3.619999885559082,4.193999767303467,3.32170033454895,137224000
2011-11-01,Sony Interactive Entertainment,SONY,JPY,3.9600000381469727,4.019999980926514,3.2320001125335693,3.609999895095825,2.8591649532318115,158658000
2011-12-01,Sony Interactive Entertainment,SONY,JPY,3.5959999561309814,3.7219998836517334,3.3340001106262207,3.6080000400543213,2.857581377029419,127412000
2012-01-01,Sony Interactive Entertainment,SONY,JPY,3.6559998989105225,3.75,3.3499999046325684,3.6440000534057617,2.8860929012298584,103613000
2012-02-01,Sony Interactive Entertainment,SONY,JPY,3.611999988555908,4.46999979019165,3.369999885559082,4.2779998779296875,3.388228416442871,174807500
2012-03-01,Sony Interactive Entertainment,SONY,JPY,4.297999858856201,4.409999847412109,4.001999855041504,4.1539998054504395,3.2900192737579346,150135000
2012-04-01,Sony Interactive Entertainment,SONY,JPY,4.111999988555908,4.165999889373779,3.2219998836517334,3.242000102996826,2.592496395111084,203153500
2012-05-01,Sony Interactive Entertainment,SONY,JPY,3.1700000762939453,3.2139999866485596,2.5940001010894775,2.6480000019073486,2.1174986362457275,222909500
2012-06-01,Sony Interactive Entertainment,SONY,JPY,2.549999952316284,2.8940000534057617,2.5260000228881836,2.8480000495910645,2.277430295944214,172838500
2012-07-01,Sony Interactive Entertainment,SONY,JPY,2.8359999656677246,2.861999988555908,2.242000102996826,2.430000066757202,1.9431730508804321,146201500
2012-08-01,Sony Interactive Entertainment,SONY,JPY,2.421999931335449,2.4800000190734863,2.181999921798706,2.26200008392334,1.8088299036026,201915000
2012-09-01,Sony Interactive Entertainment,SONY,JPY,2.2660000324249268,2.7200000286102295,2.2039999961853027,2.3399999141693115,1.8712036609649658,229975000
2012-10-01,Sony Interactive Entertainment,SONY,JPY,2.371999979019165,2.4800000190734863,2.259999990463257,2.3480000495910645,1.9009782075881958,152085000
2012-11-01,Sony Interactive Entertainment,SONY,JPY,2.3380000591278076,2.3940000534057617,1.9179999828338623,1.9479999542236328,1.577131986618042,297971500
2012-12-01,Sony Interactive Entertainment,SONY,JPY,1.944000005722046,2.259999990463257,1.9140000343322754,2.240000009536743,1.8135398626327515,220829500
2013-01-01,Sony Interactive Entertainment,SONY,JPY,2.2920000553131104,3.0980000495910645,2.118000030517578,2.98799991607666,2.4191324710845947,545767000
2013-02-01,Sony Interactive Entertainment,SONY,JPY,2.941999912261963,3.186000108718872,2.75,2.9159998893737793,2.3608405590057373,352818000
2013-03-01,Sony Interactive Entertainment,SONY,JPY,2.996000051498413,3.611999988555908,2.9700000286102295,3.4800000190734863,2.8174638748168945,388887000
2013-04-01,Sony Interactive Entertainment,SONY,JPY,3.374000072479248,3.502000093460083,3.2179999351501465,3.2860000133514404,2.7833542823791504,300824500
2013-05-01,Sony Interactive Entertainment,SONY,JPY,3.253999948501587,4.676000118255615,3.240000009536743,4.03000020980835,3.413548231124878,835493500
2013-06-01,Sony Interactive Entertainment,SONY,JPY,3.880000114440918,4.320000171661377,3.7179999351501465,4.23799991607666,3.589730739593506,462789000
2013-07-01,Sony Interactive Entertainment,SONY,JPY,4.300000190734863,4.619999885559082,4.144000053405762,4.208000183105469,3.5643205642700195,229941500
2013-08-01,Sony Interactive Entertainment,SONY,JPY,4.386000156402588,4.449999809265137,3.9059998989105225,3.992000102996826,3.381361246109009,247200500
2013-09-01,Sony Interactive Entertainment,SONY,JPY,4.079999923706055,4.388000011444092,4.072000026702881,4.303999900817871,3.6456356048583984,219267000
2013-10-01,Sony Interactive Entertainment,SONY,JPY,4.276000022888184,4.300000190734863,3.3320000171661377,3.450000047683716,2.939739227294922,305071500
2013-11-01,Sony Interactive Entertainment,SONY,JPY,3.4019999504089355,3.8320000171661377,3.303999900817871,3.6600000858306885,3.1186792850494385,375809500
2013-12-01,Sony Interactive Entertainment,SONY,JPY,3.697999954223633,3.75,3.4059998989105225,3.4579999446868896,2.9465556144714355,196562000
2014-01-01,Sony Interactive Entertainment,SONY,JPY,3.4660000801086426,3.6640000343322754,3.109999895095825,3.1500000953674316,2.6841094493865967,346593500
2014-02-01,Sony Interactive Entertainment,SONY,JPY,3.119999885559082,3.5320000648498535,3.0460000038146973,3.509999990463257,2.9908647537231445,301831500
2014-03-01,Sony Interactive Entertainment,SONY,JPY,3.440000057220459,3.8499999046325684,3.384000062942505,3.8239998817443848,3.258423328399658,244896000
2014-04-01,Sony Interactive Entertainment,SONY,JPY,3.884000062942505,3.8919999599456787,3.492000102996826,3.5280001163482666,3.0264341831207275,155506000
2014-05-01,Sony Interactive Entertainment,SONY,JPY,3.369999885559082,3.5460000038146973,3.186000108718872,3.2360000610351562,2.775946855545044,267099000
2014-06-01,Sony Interactive Entertainment,SONY,JPY,3.26200008392334,3.4019999504089355,3.191999912261963,3.3540000915527344,2.877171277999878,254587000
2014-07-01,Sony Interactive Entertainment,SONY,JPY,3.371999979019165,3.822000026702881,3.2860000133514404,3.686000108718872,3.1619720458984375,262470500
2014-08-01,Sony Interactive Entertainment,SONY,JPY,3.614000082015991,3.8359999656677246,3.431999921798706,3.822000026702881,3.278636932373047,225112000
2014-09-01,Sony Interactive Entertainment,SONY,JPY,3.864000082015991,4.070000171661377,3.444000005722046,3.6080000400543213,3.0950608253479004,382225500
2014-10-01,Sony Interactive Entertainment,SONY,JPY,3.578000068664551,3.9800000190734863,3.313999891281128,3.9639999866485596,3.400448799133301,304192500
2014-11-01,Sony Interactive Entertainment,SONY,JPY,3.927999973297119,4.409999847412109,3.9040000438690186,4.3979997634887695,3.7727482318878174,275644500
2014-12-01,Sony Interactive Entertainment,SONY,JPY,4.449999809265137,4.464000225067139,3.941999912261963,4.093999862670898,3.511967658996582,242166000
2015-01-01,Sony Interactive Entertainment,SONY,JPY,4.093999862670898,4.7820000648498535,4.03000020980835,4.6579999923706055,3.9957849979400635,231809500
2015-02-01,Sony Interactive Entertainment,SONY,JPY,4.5920000076293945,5.730000019073486,4.581999778747559,5.664000034332275,4.858764171600342,240468500
2015-03-01,Sony Interactive Entertainment,SONY,JPY,5.590000152587891,5.659999847412109,5.136000156402588,5.355999946594238,4.594552516937256,159991000
2015-04-01,Sony Interactive Entertainment,SONY,JPY,5.492000102996826,6.519999980926514,5.400000095367432,6.046000003814697,5.186456680297852,231528000
2015-05-01,Sony Interactive Entertainment,SONY,JPY,6.061999797821045,6.590000152587891,5.953999996185303,6.184000015258789,5.304838180541992,147745500
2015-06-01,Sony Interactive Entertainment,SONY,JPY,6.171999931335449,6.340000152587891,5.664000034332275,5.677999973297119,4.870774269104004,122887500
2015-07-01,Sony Interactive Entertainment,SONY,JPY,5.693999767303467,5.998000144958496,5.354000091552734,5.670000076293945,4.8639116287231445,207928500
2015-08-01,Sony Interactive Entertainment,SONY,JPY,5.581999778747559,5.5960001945495605,4.302000045776367,5.156000137329102,4.42298698425293,128470000
2015-09-01,Sony Interactive Entertainment,SONY,JPY,5.026000022888184,5.372000217437744,4.6519999504089355,4.900000095367432,4.203380107879639,155974500
2015-10-01,Sony Interactive Entertainment,SONY,JPY,4.960000038146973,5.815999984741211,4.906000137329102,5.679999828338623,4.8883161544799805,120784500
2015-11-01,Sony Interactive Entertainment,SONY,JPY,5.708000183105469,5.815999984741211,5.165999889373779,5.184000015258789,4.461448669433594,69499500
2015-12-01,Sony Interactive Entertainment,SONY,JPY,5.239999771118164,5.271999835968018,4.794000148773193,4.921999931335449,4.235965728759766,128819000
